token,age,sex_name,onbo_complete,install_type,monthly_avg_access_days,weekly_avg_access_days,weight_records,sleep_records,food_records,menstruation_records
08a32179c4e07ef581c8472e19fb1900432c6b6452c21256b2863e525a1ef02b,29,女性,2019-07,Twitter,17,5,7,36,41,3
66f8152d8359251abe19eeedeae8e1612efae08f0026d2d281ae48e348cbfa05,30,女性,2019-07,Organic,17,5,25,35,2,2
df36371f44b7a1f6493f49ede83a8dfc7adfe0ef99771546d0ff96c67f39453a,45,女性,2019-07,five_int,16,5,34,35,109,2
070cd2d9fb61db534d937bc5551bd64f5e6e40f56669a5a3a92f6e40ac0448d2,29,女性,2019-07,Apple Search Ads,17,5,3,33,5,2
9e3233c0a93304db223017a535624fa09d39119ed8fde2e45cd7d334e27f7386,49,女性,2019-07,googleadwords_int,16,5,10,31,1,2
332fac660f33433d4e7e40a958b152a66ce3f2bdcf2b6c95d0566dff39c6c090,40,女性,2019-07,Apple Search Ads,16,5,14,33,89,2
ad909f4980531e442ed251aa184cd36d5f7b7a6b450e22be3378a1ca1dadf53f,49,女性,2019-07,Twitter,7,3,8,18,3,3
920073c8e091a23e172b7672c5e73c11e7aa7961268d4f30f4c1a32f96ee4c87,66,女性,2019-07,Organic,15,6,32,30,100,0
56f28da5388e3b0f90fdb6f30f2f31445b6ad5ad455f736cbfd02e8c13376f00,33,女性,2019-07,Organic,15,6,31,4,66,2
e699a77435c16cc5d472b46438dbbcb2d66c7b7b78f0c8bb92da20327f1a7178,28,女性,2019-07,Instagram_Stories,14,5,27,28,80,2
994781f5aefa3e6106bce5f344380c241d4c23ba663ca600f006dc5abbed0964,55,女性,2019-07,googleadwords_int,12,4,3,27,8,0
d519de1161246c0ab7a6f7ee043760eebae8598d0374b8be7adb26ba83481b5b,29,女性,2019-07,googleadwords_int,3,2,1,28,0,1
a938fa80d544860d41afd6cb0742993b1be01a74540ea52ff2638677d798ccad,34,,2019-07,googleadwords_int,12,5,13,28,9,2
6e2f5db9325b4c71be821916db8e96c9b21cd02fe579b066e3246ffb620e7fc8,28,女性,2019-07,Twitter,14,5,43,26,78,2
8a360b96e96a91654a7edb14403972924458ef48b3a697cc3cb70593c62e3a73,37,女性,2019-07,Apple Search Ads,13,5,26,26,31,6
d1ea139c4fce085cc768a625fbc55ebcc9b6bc853273fc305bdd166f0974da09,19,女性,2019-07,Organic,12,5,23,25,55,2
897462da09834e705f612bb9021edb9f0dbf3b85c07acea1a9b1fa5861ce1dc4,34,女性,2019-07,Organic,12,5,16,24,0,2
edc3658726fc0b045653ebb4582baf2e1fb699f7e1346600dc0810ae6310019a,34,女性,2019-07,Organic,11,5,16,22,79,1
4d33b15ae2fc661e588241015b750390c01ef7f206a149594018d8a55f3305d3,50,女性,2019-07,Organic,10,5,14,21,0,2
c9c3ced052d18f03065554fe73f76c3c37514402421314ce563daebc534b9a7e,26,女性,2019-07,FiNC_Premium,11,5,16,19,51,1
0a91744cca9ed60857e9955d1ad3d8abfc35f461b86f73a066a87fca0aefd962,22,女性,2019-07,Twitter,10,5,14,20,19,2
49842e89710f59a96e449ae9463a1a5df448f95696aec683ec82f9cad627649a,26,女性,2019-07,fincweb,10,5,3,19,2,3
eb2ddc51c094cf69a206ce5da91950ed18778b11cf8df19afa69981a6f89f817,35,女性,2019-07,Organic,9,4,5,18,0,6
512773b9d326e8100ff73e4623215bafd503edee821b4b927ae5f26c82fb7091,23,女性,2019-08,Instagram,12,4,9,12,14,1
9ea1b929c7a60ff79b7ddee03acbdd7abc4362d72817913d7806c0bd07a71579,27,女性,2019-07,nend_int,13,5,20,26,11,1
45c4b5f2dcbdb0a5ae0dff10dbc20cc998d95bd83c942eefdd466b6065bf4695,50,女性,2019-07,Organic,13,5,29,25,48,1
d64b50931d310936bce982af88a31c5b4f9bd8ba434dc3f8eb9e75f162adcfc4,43,女性,2019-07,Organic,13,5,23,25,17,2
d875fa1028eec9d5ec439ea0d45bae2280147f65ce590690894ad86233343143,47,女性,2019-07,Organic,12,5,26,24,65,2
866b1070f75ab3e50140b19fc652e1dd867d73a22043d708ec45fe55677b7823,22,女性,2019-07,googleadwords_int,8,4,6,21,4,1
5ba1d76daf345969e1e7c8349bbf0f97ed6ad1b12bd168c50190529bffbdc618,32,女性,2019-07,seedapp_int,7,3,3,21,1,1
eb2f27d5514b21ee244fcd13d642534364d234e27071824c41123c3e82e1f8b4,48,女性,2019-07,Organic,10,5,17,20,30,1
f57d128e18c160b65ec6e2a9e28c397af335fc3d27962ee8ca68cca0db79aad8,30,女性,2019-07,Organic,7,3,5,17,25,1
d498a9ad07745c3d1bdd289ed28d51f92fd4dae87c5568115f0c5d640739e3b4,17,女性,2019-07,Organic,6,4,7,13,0,1
1d0aac5f9c0939917e429ed14883946ab1a94b5305d21d8dcb3c1c1310932b52,35,女性,2019-08,Instagram,10,3,15,10,37,1
5e55a9590cc6a59a00ef7bf5bf666ccb1d7be41b099eab0639b4f2e78564201c,25,女性,2019-08,fincweb,11,3,9,10,10,1
dbbf5f60bf500be91a5693c78c529059d933154147c9d95e1b9ef48782c43502,20,女性,2019-08,five_int,11,3,8,10,13,2
19f8fb25208f98a5fc533722e2e75244f2231a15e40ae216a0c5776d44a32e7c,22,女性,2019-08,Organic,9,4,11,8,24,1
3a6d58789660b573a72fcb4132452f9ff8c664bdc787d0e459a09ebce1c52992,45,男性,2016-11,Organic,28,6,92,75,1,0
9492ce848752ac2c3aa2b18a05cd4b8d402c23d9c317bcba4311158f9b60360f,52,男性,2017-02,Facebookpage,29,6,606,828,2211,0
d3803f1acb778e22110433b1d433843b69b96e47140ec22bce97f0fb1f34f386,30,女性,2017-03,FacebookAds,6,2,9,72,1,2
0f3297d41fca655cd29d91b4dd8bc1f4e6244228574ed914e25a3ed359c276db,42,女性,2017-04,FacebookAds,4,2,37,0,0,1
bfcb4cc200d9ec32dfe59f406f4581ee64f69f485490075ea70e91ed2f5b43c9,34,女性,2017-06,招待リンク,23,5,374,404,765,2
e377c118b251cf6482f8ac111020c39fea9a09394e7a35549b53ea7eaa9bb880,45,,2017-08,Organic,16,4,76,473,571,25
1bb0f1ed96713e1c379dfbe510f7f2ed491d9b0155b54a51d2303c9fba5d7f1c,27,女性,2017-08,Instagram,10,3,7,12,8,2
663e5cb17fc56e59305cf54679223f114ab2b79bcce96fb331f517dfb5e19336,49,女性,2017-08,Organic,21,5,239,441,390,11
7037a1afaae55dc187bd040281ff74d25e01824d322cc767131607c576fb8272,30,女性,2017-09,招待リンク,11,3,18,1,9,2
095621728b17b7f067d4df8c41b052366aa225d8f60da35f6dff73546b10f171,39,女性,2017-09,mtburn_int,29,6,1183,652,2704,22
053cde1101e339aa334cb41be3225373ba4b4a875bb74e7d2403c2e21df98a9a,47,女性,2018-01,Organic,5,2,0,49,0,4
4fe94a560d74ebe90c11cd3cd96434b88196828f178e55430a5c3b364afd3bfe,55,女性,2018-02,招待リンク,29,6,485,548,1505,0
53c06aaea161945322600b27d2f72c57c03c54ba475ee996f7df0736a8006108,35,女性,2018-02,smartc_int,8,3,31,297,29,18
8cbf03cb3f4c64a0f53f0a146541e4f6565bfee01e348fa619236c9ee3173fd7,20,女性,2018-02,Organic,12,3,10,307,1,2
692338a02448f543235805f318f4dce26c329ce728e6121bad3f266653bd9332,50,女性,2018-03,Organic,27,6,348,477,439,19
e2013148bbabefa216dc38a8e7140c2e21bb9af3ef9a06e43089fd999f346368,40,男性,2018-04,FiNC_Project,21,5,10,0,0,0
82c9e2dbb7fc8c730bee8b3943a7ebe18acd30bbd4ce5abc915b2967260aec2a,39,女性,2018-04,FacebookAds,27,6,417,473,109,17
dd8841f22965574665792a1defb0f22078f9f16085a9707b5ef5de05eda2938b,32,女性,2018-05,Organic,26,6,271,462,6,17
954243baf071b5eafbb26a07d3b228dc2723adad4524738841abdd3c8ffb17cf,29,女性,2018-05,APP_website,16,4,30,45,29,1
04fbc019911a817ca5a11f5b4fbf832f544bfb20ebfd022b96c9bb405f9a2b48,47,女性,2018-05,googleadwords_int,22,5,18,437,0,0
b83a63f734a6d6e8ab8aad0416623eda7b5da42c220ad3e7518085bc97b50f23,43,女性,2018-06,maio_int,28,6,490,433,1344,15
6695ccb749a43db999c4956c2b20ee1b181fbaf558b495eeb7722ff64ddd8595,39,女性,2018-06,Organic,24,5,15,387,3,17
2643782bb831bd5fa7e5c996ae888690760cd5552f1ff99ef2afcc720f9bc41e,38,女性,2018-06,FacebookAds,26,6,394,400,850,9
407ad0e786bc9ef7bcc484c7909a0baf8f65e60a3fa1ff3e0fb934bed2151219,37,女性,2018-07,Instagram,24,5,321,375,21,16
5da307b65f1c9c172594a1f9622c3af0a02046fa2354be0e5298eaa03b092740,32,女性,2018-07,Organic,6,2,28,308,167,4
2dacaee0dae70f4e551a729598d3f15f0c7fe94546aa00f41f42cde68ada3955,44,女性,2018-08,maio_int,28,6,199,353,121,13
193084980e3a0e87a58f8599b09c33d4407d7cb035bb788b6b874e57bfe5f09e,54,女性,2018-09,FacebookAds,17,4,120,277,236,1
7468a36bf4aaea5034f6b77f2cc34c786ed7c02a3471543fff8b8279bcb1e4d4,37,女性,2018-08,Instagram,27,6,76,566,292,14
56d1f4be22bccc6eadb6daccef67fac006b00b4a0806142e8a3fb34e6478a6f9,45,女性,2018-08,Instagram,27,6,216,352,857,13
25efebcca9e6735c00919365d10b81896ad3de4f21c8d16146d753f770f9df75,27,女性,2018-08,applovin_int,7,3,47,113,39,1
6a9997709bb7d52578848a1ebeb0ebae9679d82cdcec983d736d58c11d42bfeb,44,女性,2018-09,nend_int,28,6,615,327,62,0
ec57e6357d99e6d3bac26487904883ded4446d5361fe3aaa8cedca4a0a4bfb15,44,女性,2018-09,Organic,23,5,46,311,59,6
dc318843b6e091632c4556043074c6833226d9dcdde5aef5d9466794d8836520,41,女性,2018-09,applovin_int,22,5,55,272,53,3
f00c1ce7038c9a75b78e07f63dde2c52031cccb7cb6ff75f0e7959e11a02d73f,50,男性,2018-09,Organic,27,6,400,331,167,0
2e6ee4e0c3b316f1d5d6727765d9e807ca3ca2307a5865517afe164115fc60e1,56,女性,2018-09,applovin_int,20,5,204,323,330,1
0066f918d8898ee0b2f498d2f0eb27ae93d2f7506e5472ea91650db599a0cdac,53,女性,2018-09,tokucha,23,5,30,244,8,2
36c4c33feea56bf316273b6074a29d02b03330ae16f4012e5400b694b020639a,50,女性,2018-10,dotgames_int,13,3,98,294,231,1
a7c87251cb942570870cc4ff37b2ea82c86cb6881129f1eb181f95889fc983b5,63,男性,2018-10,Organic,28,6,303,302,301,0
f46cc9d3dcf08b7b12480b77b8d8362ec62a73ced5bab8b6fe98b6732fdffa35,55,女性,2018-10,Organic,24,5,246,305,0,0
9c39afbed8f9a573a9b14cb071630a65a0ebaf77b27952d7f8baf6f790dffaab,40,女性,2018-10,tokucha,12,3,51,146,18,10
8bc73fbc176eafd33dbfc12935cef89f1036699c3f22bb6971f966fe62de0e3a,37,女性,2018-10,Twitter,14,5,160,158,15,2
5867c2679115d8b67f121f9f0479fbd5be5619e73bdb7646d28050712479dfdb,36,女性,2018-11,youappi_int,3,2,3,4,2,1
791d9adb00174bb5291d12402bc366399587883d7bf6c4d210ec5d1600dea6a1,42,女性,2018-11,招待リンク,26,6,269,264,359,13
657eb634a019dd4d8809a7e868bcdd9b078adce429a74c348533dc11eb14c728,45,女性,2018-11,googleadwords_int,21,5,27,260,27,3
0ce6fb79893b989e88f388755e06b3815480662c47678ca291aaaca790390945,48,女性,2018-12,Organic,24,6,162,227,171,10
7116f749270251700747ddd2045d1f62c39c7e96c4615e410a4c2a5338b6e003,32,女性,2019-01,招待リンク,24,6,254,218,6,9
e4268ecdfc94a27096c9bba9cd3d0caacb65d78f78cd7978e623749aa489051c,35,女性,2019-01,Organic,26,6,195,207,115,9
425170c0f67ef4d56e2c317fe6fb5cbae5e2de4618551bdc41d48a0ccf6235c5,51,女性,2019-01,Organic,25,6,309,162,59,0
2d0a9b6d29ed903c74865ba2ae8a75f6f27b5ac39b4a587092c10157458d3a29,18,女性,2019-02,Organic,20,5,3,162,29,7
8186b7593cbe8f2de0c480597bc9393a7b7d0d3a08f9e45e6d428e2f6c491097,45,女性,2019-02,googleadwords_int,8,2,2,74,16,6
876e50a6d2883caf93d12ffacc2250b99d40563946b9fa9f825df6e751f7a5c8,55,女性,2019-02,fukurou_int,15,4,44,156,6,0
9ce0d37d6eb6532ad9f800d603f2f45e12bd6e3698ee71a6545fbb63ee6447b2,27,男性,2019-02,Organic,22,6,77,155,17,0
a507cc44a3ba670ff173fdee1bbb7c66e1d9a3189d73098d7a910cc61b7835c2,23,女性,2019-03,FacebookAds,21,5,92,152,15,6
43ba8f5ebe7443aa7cfb39f51eb96347a7a516147686d284626c45d3d5b70512,68,男性,2019-03,applovin_int,25,6,105,148,10,0
2debdf15a8afff44cb0c811dfd07fcca269d32e5e1a74d30199009a56661602a,27,女性,2019-03,five_int,18,5,47,139,4,13
110f8aa11b2601f3f048972133b946916805a1211e6beeea1ea2f5abae64b5d7,27,女性,2019-03,Instagram,18,4,2,100,12,7
c4aedf5b5def4ba28cc70f84617ce93836d948ff9bba4f2ed85227ac9fc3e401,39,女性,2019-03,Organic,23,6,145,263,18,9
e0df1827df9805269bfcb2594bd6d2c7a376b6462f30f9d7a1cb855819112b61,59,男性,2019-03,FiNC_Project,22,6,105,136,5,0
90f2cb4aa52dd901222a03fc9099f34563ee9642801232f6867540b358a09119,35,女性,2019-03,Organic,12,3,19,104,6,7
2d065964284f612a085e7900a1f9e9db725dc154344a74ecded533fea423a906,48,女性,2019-04,Organic,15,4,8,107,6,0
8f4d637fe098d6ff13c29abfe7a99f5bc7cdfffaf9c53901f2a81a10277ec718,51,女性,2019-04,Organic,24,6,123,125,60,1
946eb70f8d8ad4171ed1ef9c196a42d4ab2ee5fb595317254e384437c5a3b647,51,男性,2019-04,smartc_int,15,4,4,80,44,0
96943784b434dd7b63f4cf56567857ce095a259851328480e00414c52afda171,20,女性,2019-04,applovin_int,24,6,284,121,441,2
992f5fc7ff6885fa8546c0cf91d3516b22a359a0b120853feccddc6d64cf4117,23,女性,2019-04,seedapp_int,21,6,108,119,109,2
7d76cb7057c3fdc9f93e84d6d8d61b8b6bc12c4657d28882b9707aa033da1da9,35,女性,2019-04,Organic,23,6,112,112,113,2
678f8e3fb808301cddf7737e48da148f0374873f256a062274a6bb2e014a378b,55,女性,2019-05,nend_int,26,6,1,102,82,0
831fec4d2ea6f473f0f4ebca0907fa9cc11bbe40c2bca474929a927559b9bdba,38,女性,2019-05,nend_int,23,6,3,98,0,1
169d7ff40a94c505fb0c8a7d69f5e87e07046f3202530218cfbfcef169bdd1e5,20,女性,2019-05,yeahmobi_int,21,5,53,95,90,4
e208d90974ab7e9d2801d7c9eede2e016f161ece36121db65ff6720633016c26,36,女性,2019-05,nend_int,22,6,76,93,34,11
1deb85376454bef323008f89f284103f72518b235c030577cb91849184f13960,45,女性,2019-05,dotgames_int,23,6,83,94,228,3
1b2abec9baa0f9f876dfe163ab4dc2336abaed621896a1db846732393f7e4810,31,女性,2019-05,mobvista_int,11,3,30,92,11,8
adcf8f27ac1d4c5aecc20e4c425a7f902f428600b32306afddf478249d8aab20,46,女性,2019-05,FacebookAds,22,6,90,93,191,5
762252a554e079b28b32a2e8e0dbe231c16a2a8979464430b34d7af86b0b7fab,58,女性,2019-05,Organic,16,4,1,2,0,0
e62c0ba3e13a2cff5a3414fc7ea32be592ab15800a1497cb96d7e64a7e4f1620,19,女性,2019-05,Organic,12,3,13,85,21,4
437837e6fee7b7f51f5e087a6bfcc7e7723935f991873fb351baf07a9d4b5c57,25,女性,2019-05,rakutenrewardv2_int,22,6,94,89,304,4
ac81b952a77ea9ae91d267b41b37a1b640b8a949294bcfaf769ad4386ec5aa5b,45,女性,2019-05,nend_int,21,6,85,85,263,4
b643fc57cc141b61b9c56fb64fb2cf68830c1288fc1dfd41e92260dd4a5a9844,48,女性,2019-05,Organic,20,6,31,83,2,4
d98ab28082fdfd87757c1affc10b43f83f3da1e18d7a0751deea74a7c1f21ed9,49,女性,2019-05,nend_int,15,5,1,75,0,1
832a053d275f7baeb1430fbad528930fbf717d5e9a9d1a28b23b37c54956d83b,36,女性,2019-05,fukurou_int,10,3,27,73,50,3
1fd7811385879926222d26db0838d4e68dac40f67fbd7bd43151a20d8fe723cf,33,女性,2019-05,FiNC_Premium,16,5,1,0,0,1
afc674348caa4c766a3ed1ea5b8419093865853481ec0e49f1b6b00f9f57effd,26,女性,2019-06,fincweb,24,6,1,72,0,1
1f004d8822321edba91f36884649422f04aa86fefed8448c1dadba88ac96037b,31,女性,2019-06,Organic,23,6,65,70,215,3
c456dbe78bceab7b9e4e430553068294e51b95037e42c2deb1a5bd4f650a6e2e,31,女性,2019-06,Twitter,22,6,78,68,183,4
f4125f176d2831fb9ceca6509797c3ee7662a22c56039cf7b1275aeeddccd6d7,49,男性,2019-06,Organic,21,6,61,63,224,0
33a4677cd3d2146eb7b3c8e01a70ada0ddbcf70ed912394c353ca2a3688b9887,31,女性,2019-06,applovin_int,20,6,35,63,63,4
5d310297ff65c8df964b1fa0780be0802ec0da171bb17381cff6a97043aa3ba5,45,女性,2019-06,nend_int,21,6,78,62,121,2
771c746e31067aadebee123052348ed592700bc55e9222c1c97bae07eca37592,43,女性,2019-06,招待リンク,20,6,115,60,198,3
710b2da6c687a402b299acd5c141de3f29ae606dbd605e92413f95134a8854c6,30,女性,2019-06,Organic,18,6,46,55,54,1
7a1251536b9feac449dfbcbd9429e6ecd8380525203baadd731c1d200b40f772,39,女性,2019-06,Instagram_Stories,18,6,57,54,85,4
9189da29a3ef374ba0eae2d8b293ae7f7968113a04191c382bf5046acc9c0237,25,女性,2019-06,Instagram,15,5,3,55,2,3
01694bf6c82ca8bfbe459fabfb54da2f5755885d508bda9c571c68c170772f87,40,女性,2019-06,adcolony_int,16,5,27,50,131,4
bbe70436651cce3c346ccc3338d5d5acf83c8641a9449d6b2dbdbcfd83a735e8,27,女性,2019-06,AudienceNetwork,15,5,49,42,5,3
76ce975a35f7589c191a1c6f1a6fd9416706cf92c87bd14c916b4f3c6672b660,37,女性,2019-06,applovin_int,16,6,44,49,0,3
74a51b221e8c074bc81f6a2d117c2b78b3f4c5a57ca12ef5e1c1094787137164,34,女性,2019-06,Instagram_Stories,16,6,30,47,69,2
24cb39681cd100388c5060f12182140e5a5610020028635f6279570e5ed910cd,39,女性,2019-06,Organic,16,6,49,48,141,5
40ba7eb71b2817eeb8e913466a0bd9c5a8f9362810ae09fd20ef6fd7c393e9aa,31,女性,2019-06,招待リンク,15,5,47,47,141,3
06b5b20b4e0ff8a01c2e8ef3aaca5ab130b9be4ed5e936e89750e8b4111d1482,37,女性,2019-06,招待リンク,14,5,3,41,0,3
f30bf9a13d5e6d0708badbde7b3f282c232177135c3a8bba8757765a39902310,29,女性,2019-07,careward_int,22,6,45,46,126,2
8373acc36af19c510719d077ab7023be5a4f6e8796abd13ff90741e054e36132,48,女性,2019-08,fincweb,13,4,12,12,25,2
17479e25bee5424eaae923b9ab78579c7c0bd3d88eaef50b9c12ea40fa8f0de8,23,女性,2019-08,Organic,12,4,8,11,33,1
c8e17ac2c0210e6d2768448a195737d261134622250f409f71c45a051d50c4e5,37,女性,2019-08,FiNC_Premium,10,3,8,9,33,0
1946f17ed4b36cb52a559c645e9f6b7b48151bfc2a23662e28541cf1e0b4d079,48,女性,2019-08,AudienceNetwork,10,5,16,9,24,0
1b23fa508be1a2be0bde000f3cc1e08be9e47d5ddf5b0455df26dfc2fca40a06,,男性,2017-01,googleadwords_int,28,6,1024,1587,2703,0
d9bf951a1e9bc15a87e582fd57a2de24f2720e09171d2c08e5e371f0212dcae4,25,,2017-03,Twitter,9,4,2,26,76,1
ee4fcd29c88d5cbfaddfc3aeba85c46002fcde5226ac5d7ac9fefcabde80f77f,32,女性,2017-04,Organic,9,3,77,198,0,19
2f8dbe83a62386533a6a5cac5905c574c5184949a6a408e8314db53c8c25e4bf,36,女性,2017-05,Organic,28,6,1537,264,435,1
d0a0a73d5999e67754e3b6a2c0510c25d8ff8aed6be202e3290df3cc5f6168d4,27,女性,2017-06,Instagram_page,22,5,411,415,8,21
b2018efd292358d3319257e629057542e7d2581a51be973fadaa8978bc163d7d,31,女性,2017-10,FacebookAds,11,3,19,75,18,1
5d0822b5954aae7287dd1a04271e2653c03b2a2a87b2c00ebcaca2d921e0168d,34,女性,2017-10,TRY_WEB,25,6,426,490,260,18
e7f7e034d7234e91552aa6c1dccd267413673340861e3284dfdcf6281d7241b1,33,女性,2017-12,fukurou_int,15,3,229,467,144,8
0257fe4b8a572733e11b5f69e5d853fb0fadba86a92c52d907577c295776535b,46,女性,2017-12,Organic,28,6,455,187,339,10
11f70b255d493aabed38382e776ac9ed24e9d118f7012a2b1957bda330a310f9,32,女性,2018-03,Organic,7,3,37,231,24,3
52ad35f6a5001be6e7d633b61ffca6cc195bf165d797b7a7a51ec53ef5b526ed,30,女性,2018-05,Instagram,28,6,85,463,482,18
6e32a9e0a7427a6161e8b94cad930b203809684e21751ae874b7efed63d8ebe5,28,女性,2018-05,Organic,9,2,14,416,4,10
64696f1b74502235764f1a46c439fcb9c77fb319e6be1de4aa2d445bf559ac2e,31,女性,2018-05,Organic,15,4,60,102,1,5
c46d727784dcbf6e2d6301a5caacb0b8d0f73a8620dc5bd28eb509a5dd6bd044,32,女性,2018-06,Organic,16,3,57,390,116,12
5ee72ca5d5bb44aa777678d1ae416c8bbeac793d3e75f15afea8b7e18d804040,28,女性,2018-06,applovin_int,8,3,3,23,6,0
ca6fe2f020d6ca36a4be3242f326019937dbeff2826729e2eaefb6dd46ca0298,32,女性,2018-06,applovin_int,23,5,393,645,4,15
41591bf2cb467e0e0802e4bb891c42495a8991d3d40a628ded591225b9ad395a,46,女性,2018-06,googleadwords_int,16,4,54,257,115,0
060f20b2561357ac3bca2ab941d37f27e81ad6db6ececd660a56e20975b9f039,35,女性,2018-07,Organic,11,3,109,232,177,1
09ea619c5c0e92ca92efc56862485fc585020946d55eb498b1dace4cb7346a40,32,女性,2018-08,Organic,25,6,128,373,1,17
26ff80bcc5dd250db7e8b9dbf36573d40683e20bbd3ff0812d926586faeee3b2,25,女性,2018-08,taptica_int,11,3,27,219,329,4
b396d242b5ee82aa5603c5677be1f5fdc869b3a011a9a5be71ef12ccedb7364b,31,女性,2018-08,Organic,18,5,186,259,0,8
49c3548b007a2bd3f6b622794e47f0f9dee5154b4d8e25025bc98b26d4de09de,34,女性,2018-08,Organic,22,5,122,344,105,1
fb8af493ca1a44362445d34721930f06d98236f8829ee6691c8dce2c9737aafa,31,女性,2018-08,Organic,6,2,32,84,11,2
1b397bfda4d7c8f28a60cc5b389acc97bf404be084c27601bc549517017100d2,48,男性,2018-09,tokucha,27,6,390,332,0,0
e5c8d7bc111d644594a6345a29e41ee96363f45bbd65c36ebf6207bd94c17073,25,女性,2018-09,Organic,18,4,67,252,597,9
4053a625dd9784c263bb7a352f37e003bee1b7f02dc2fe5654c12c949f6abbd7,29,女性,2018-09,Organic,17,4,82,281,91,6
47c0b5cc2047dc8f9e612f0c7532e866f7c97d6c4b5e6fda8153c9c06438f430,22,女性,2018-09,Organic,10,2,24,245,11,18
85a4cd99c9f5d0123b46b60389bc901163f26242fa2d4790f762aae882869056,53,女性,2018-09,tokucha,24,6,58,258,102,1
ba4994a828a2ac50eb06ca5aa7ebf05850d0ae239645557abdcfaa80ef84cd13,25,女性,2018-09,tokucha,9,3,49,70,18,7
9f98b61658001be730bef7ce80f2bbc83c22a33b7d26a77a453842214539ad87,29,女性,2018-10,招待リンク,28,6,310,555,960,10
f16606631bca30d6e53f815e3d231fecf880641bea6df73e10e1de9cb3a34753,53,女性,2018-10,mtburn_int,14,5,93,194,101,0
4b82d498c715f9a6af0da7ab2f1fc3a2847b978e91c96c0a5c492ff91d53c212,54,女性,2018-10,Organic,20,5,242,291,33,1
80b270123c15e18871026128c5a634d6cc9d41b09bae5cf6ddd56fbdb99cfb1a,48,女性,2018-10,nend_int,24,6,6,287,5,5
f12ba5c48ea0c825fe06a181c4ad0f60649356aee9d4dfb8c6cca09e28c44ea1,48,女性,2018-11,applovin_int,28,6,15,284,2,18
2a628d57684814f5272bf62b5263a9fb7edabb33baf4c37de22ba793c0fce4d1,73,男性,2018-11,Organic,27,6,71,279,0,0
6d210b71e6587f47663314e7fdf7a2e1b14717309ddb72a8734a647a05bd176f,45,女性,2018-11,gohobi2018autumn,26,6,57,265,202,11
367266777a993d262ac5e7810dbf9cfe316c94b7dc540257ff92e0f784f77226,52,女性,2019-01,googleadwords_int,23,6,180,194,6,4
4ddb0928187fcdafdff6ee6b8812cbe10f45e5db34408e9ea7ddd0230118c08f,38,女性,2019-01,nend_int,8,2,8,153,0,3
9b2761e5685dea8298dbf9114bc241f7e13981bce416516917bdc451ef98e774,39,女性,2019-02,Organic,24,6,243,172,249,6
b9c27d1f8d6dae3f28326beea9110b08be0aa1664f3755ab0356f8218a568278,44,女性,2019-03,group_invitation,20,5,59,125,14,1
baf3e33d39f330c171b9797c41d69c4c92d04817e5eb9dc46b9f6cd9ee534909,18,女性,2019-03,Organic,18,5,75,148,109,6
4dcdefe8dd97533880a40cfa438f49f846cb7fd509ea6ef4f027285f8793275f,22,女性,2019-03,googleadwords_int,24,6,113,146,403,8
30b1849766e036d0fa7285784483a0d11d76b10bfc5d5076c0bab4b5f010155a,53,男性,2019-06,taptica_int,9,3,1,0,0,0
397ab2739e3fcbbdec4ab9cf453795aa7777351f4cf7d88f93a1853dc793eb9a,29,女性,2019-04,applovin_int,24,6,97,120,187,4
36633f94d02a22c2587241b09fda463071234b2bc6b0b8592e14749dde87e878,49,女性,2019-04,招待リンク,21,6,113,113,4,4
a1e1bf36448b666d818055ede0925d79e7550b08ce1eddafa9a65370dca7fe1f,24,女性,2019-04,adeals_int,3,1,3,4,2,1
a0a01563103d68dba0132c59f7927cf4ff2696fb30dda0cb0f33ad1435b325a8,36,女性,2019-05,maio_int,25,6,90,187,280,5
f373284cc127c58e045e4d323e6b5e39bd8d74e975162f1d931c25cc86ebd44c,33,女性,2019-05,maio_int,22,6,3,99,140,4
96539eb236859787a808cb27398cae8f8eb6054e3560b530a05c6b6a2a8f8217,20,女性,2019-05,Apple Search Ads,16,4,1,81,0,1
b043f9ccb76cd1136e9f756fe4789db14823ce1b0e3edad7ffe3889c317aea05,43,女性,2019-07,Twitter_page,14,5,24,29,0,2
f7cf1dfd8c192242a041a3aee42ffdd25828bbd0a1b837f860bc4bded68ad96f,44,女性,2019-07,Organic,10,4,4,29,14,2
fc62c0a3a31f044f65426a9bb5c666e71e0683be8357d9cea6adfa02087cb027,39,女性,2019-07,googleadwords_int,14,5,42,27,77,7
e79e1adac0e64344da0af7393e9df9df5d4662a3dae105c9c890cba59bbd4569,45,女性,2019-07,googleadwords_int,14,5,31,27,73,2
9d66353a589bccc2a7b573c0541698c2a2032d79d93ecd4035b31235e7791ec4,26,女性,2019-07,five_int,13,5,24,26,96,2
535b140da630ec3909e10c888a616c2271fbbdf1421e570a144fe93698b29da4,53,女性,2019-07,googleadwords_int,13,5,24,27,83,1
8f73afc4be42112c5d81580bb5d977498b6fcd28388e3d33420ff28e6bad0681,34,女性,2019-07,Organic,7,3,3,21,2,1
da2669bfa85b7e801357942bb1a927a48411bffca464d55860aa18435248cca5,27,女性,2019-07,Organic,11,5,11,22,80,8
fc6b3e2a18a70d42d1b88e4b6821a00e469300b13ee98eba5884c80a746ebb92,24,女性,2019-07,Organic,4,2,1,3,0,2
fdededd3e685eb78a20b68efd6ea49a5ad29b1e9b395250bf75c5f8fdf84fdba,38,女性,2019-07,Twitter,9,4,17,19,51,2
